date, pm25, pm10, o3, no2, so2, co
2015/10/28, , 29, , 36, 46, 
2015/10/29, , 30, , 18, 22, 
2015/10/30, , 35, , 21, 25, 
2015/10/31, , 30, , 28, 34, 
2015/11/1, , 28, , 36, 46, 
2015/11/2, , 28, , 42, 49, 
2015/11/3, , 33, , 52, 50, 
2015/11/4, , 36, , 47, 47, 
2015/11/5, , 27, , 50, 53, 
2015/11/6, , 28, , 36, 43, 
2015/11/7, , 21, , 27, 33, 
2015/11/8, , 17, , 40, 50, 
2015/11/9, , 17, , 45, 53, 
2015/11/10, , 20, , 51, 53, 
2015/11/11, , 23, , 38, 45, 
2015/11/12, , 32, , 39, 49, 
2015/11/13, , 26, , 33, 45, 
2015/11/14, , 19, , 13, 12, 
2015/11/15, , 16, , 37, 49, 
2015/11/16, , 33, , 36, 43, 
2015/11/17, , 32, , 28, 39, 
2015/11/18, , 11, , 26, 39, 
2015/11/19, , 10, , 33, 49, 
2015/11/20, , 10, , 34, 46, 
2015/11/21, , 10, , 26, 37, 
2015/11/22, , 10, , 43, 53, 
2015/11/23, , 18, , 46, 50, 
2015/11/24, , 29, , 49, 54, 
2015/11/25, , 22, , 33, 45, 
2015/11/26, , 26, , 33, 42, 
2015/11/27, , 30, , 30, 41, 
2015/11/28, , 27, , 12, 17, 
2015/11/29, , 7, , 19, 32, 
2015/11/30, , 5, , 26, 39, 
2015/12/1, , 8, , 40, 49, 
2015/12/2, , 14, , 34, 42, 
2015/12/3, , 25, , 48, 53, 
2015/12/4, , 22, , 40, 46, 
2015/12/5, , 25, , 41, 46, 
2015/12/6, , 18, , 40, 46, 
2015/12/7, , 18, , 39, 47, 
2015/12/8, , 29, , 49, 52, 
2015/12/9, , 34, , 36, 41, 
2015/12/10, , 23, , 50, 54, 
2015/12/11, , 31, , 36, 47, 
2015/12/12, , 27, , 35, 40, 
2015/12/13, , 24, , 37, 45, 
2015/12/14, , 31, , 53, 56, 
2015/12/15, , 36, , 49, 53, 
2015/12/16, , 47, , 46, 52, 
2015/12/17, , 27, , 50, 54, 
2015/12/18, , 30, , 37, 44, 
2015/12/19, , 39, , 30, 36, 
2015/12/20, , 38, , 47, 52, 
2015/12/21, , 31, , 46, 54, 
2015/12/22, , 21, , 47, 53, 
2015/12/23, , 28, , 36, 45, 
2015/12/24, , 25, , 34, 40, 
2015/12/25, , 16, , 40, 47, 
2015/12/26, , 15, , 46, 53, 
2015/12/27, , 19, , 36, 42, 
2015/12/28, , 25, , 38, 46, 
2015/12/29, , 28, , 19, 19, 
2015/12/30, , 42, , , , 
2016/1/1, , 114, , 16, , 
2016/1/2, , 34, , 20, 19, 
2016/1/3, , 18, , 31, 43, 
2015/7/1, , 30, , 38, 39, 
2015/7/2, , 28, , 65, 58, 
2015/7/3, , 30, , 41, 43, 
2015/7/4, , 34, , 30, 28, 
2015/7/5, , 32, , 56, 57, 
2015/7/6, , 32, , 53, 55, 
2015/7/7, , 38, , 27, 31, 
2015/7/8, , 29, , , , 
2015/7/9, , 20, , , , 
2015/7/10, , 19, , , , 
2015/7/11, , 21, , , , 
2015/7/12, , 28, , 48, 51, 
2015/7/13, , 20, , 40, 47, 
2015/7/14, , 29, , 41, 47, 
2015/7/15, , 26, , 37, 44, 
2015/7/16, , 22, , 75, 65, 
2015/7/17, , 28, , 52, 53, 
2015/7/18, , 25, , 41, 42, 
2015/7/19, , 28, , 51, 55, 
2015/7/20, , 21, , 66, 59, 
2015/7/21, , 24, , 57, 49, 
2015/7/22, , 28, , 48, 53, 
2015/7/23, , 25, , 27, 31, 
2015/7/24, , 22, , 38, 48, 
2015/7/25, , 17, , 23, 24, 
2015/7/26, , 12, , 43, 50, 
2015/7/27, , 14, , 44, 52, 
2015/7/28, , 15, , 47, 54, 
2015/7/29, , 19, , 52, 56, 
2015/7/30, , 18, , 31, 32, 
2015/7/31, , 19, , 41, 50, 
2015/8/1, , 19, , 31, 34, 
2015/8/2, , 24, , 31, 39, 
2015/8/3, , 17, , 57, 58, 
2015/8/4, , 19, , 31, 33, 
2015/8/5, , 22, , 56, 52, 
2015/8/6, , 21, , 49, 45, 
2015/8/7, , 26, , 62, 54, 
2015/8/8, , 29, , 20, 18, 
2015/8/9, , 22, , 46, 51, 
2015/8/10, , 20, , 53, 53, 
2015/8/11, , 33, , 56, 50, 
2015/8/12, , 32, , 49, 42, 
2015/8/13, , 33, , 44, 48, 
2015/8/14, , 31, , 29, 36, 
2015/8/15, , 22, , 25, 34, 
2015/8/16, , 10, , 42, 51, 
2015/8/17, , 14, , 35, 45, 
2015/8/18, , 20, , 37, 49, 
2015/8/19, , 18, , 46, 53, 
2015/8/20, , 25, , 34, 41, 
2015/8/21, , 23, , 25, 21, 
2015/8/22, , 17, , 25, 33, 
2015/8/23, , 17, , 30, 34, 
2015/8/24, , 20, , 41, 52, 
2015/8/25, , 13, , 30, 32, 
2015/8/26, , 14, , 52, 54, 
2015/8/27, , 17, , 57, 56, 
2015/8/28, , 21, , 30, 29, 
2015/8/29, , 23, , 56, 48, 
2015/8/30, , 23, , 72, 61, 
2015/8/31, , 27, , 59, 58, 
2015/9/1, , 25, , 32, 42, 
2015/9/2, , 26, , 37, 47, 
2015/9/3, , 19, , 49, 54, 
2015/9/4, , 19, , 36, 45, 
2015/9/5, , 13, , 28, 36, 
2015/9/6, , 11, , 45, 53, 
2015/9/7, , 13, , 30, 37, 
2015/9/8, , 19, , 29, 33, 
2015/9/9, , 14, , 22, 27, 
2015/9/10, , 14, , 49, 53, 
2015/9/11, , 19, , 31, 33, 
2015/9/12, , 18, , 30, 31, 
2015/9/13, , 15, , 48, 52, 
2015/9/14, , 16, , 39, 41, 
2015/9/15, , 12, , 40, 48, 
2015/9/16, , 15, , 41, 49, 
2015/9/17, , 19, , 47, 53, 
2015/9/18, , 16, , 35, 42, 
2015/9/19, , 15, , 36, 42, 
2015/9/20, , 16, , 33, 33, 
2015/9/21, , 15, , 59, 56, 
2015/9/22, , 16, , 52, 54, 
2015/9/23, , 19, , 45, 53, 
2015/9/24, , 18, , 46, 51, 
2015/9/25, , 23, , 27, 28, 
2015/9/26, , 23, , 13, 14, 
2015/9/27, , 16, , 22, 28, 
2015/9/28, , 10, , 16, 18, 
2015/9/29, , 12, , 14, 18, 
2015/9/30, , 14, , 19, 24, 
2015/4/1, , 10, , 28, 39, 
2015/4/2, , 13, , 30, 35, 
2015/4/3, , 13, , 26, 31, 
2015/4/4, , 12, , 16, 18, 
2015/4/5, , 10, , 30, 33, 
2015/4/6, , 13, , 42, 49, 
2015/4/7, , 17, , 47, 51, 
2015/4/8, , 24, , 42, 40, 
2015/4/9, , 33, , 57, 54, 
2015/4/10, , 31, , 41, 43, 
2015/4/11, , 29, , 33, 39, 
2015/4/12, , 18, , 43, 50, 
2015/4/13, , 21, , 43, 49, 
2015/4/14, , 27, , 53, 55, 
2015/4/15, , 20, , 58, 57, 
2015/4/16, , 27, , 48, 52, 
2015/4/17, , 37, , 23, 27, 
2015/4/18, , 26, , 17, 13, 
2015/4/19, , 13, , 46, 49, 
2015/4/20, , 17, , 56, 54, 
2015/4/21, , 26, , 51, 53, 
2015/4/22, , 26, , 36, 45, 
2015/4/23, , 25, , 49, 53, 
2015/4/24, , 25, , 45, 50, 
2015/4/25, , 22, , 29, 34, 
2015/4/26, , 18, , 42, 48, 
2015/4/27, , 14, , 35, 46, 
2015/4/28, , 17, , 23, 26, 
2015/4/29, , 22, , 53, 55, 
2015/4/30, , 20, , 31, 34, 
2015/5/1, , 17, , 25, 27, 
2015/5/2, , 11, , 42, , 
2015/5/3, , 12, , 41, , 
2015/5/4, , 14, , 42, 53, 
2015/5/5, , 19, , 49, 53, 
2015/5/6, , 22, , 49, 54, 
2015/5/7, , 17, , 47, 52, 
2015/5/8, , 19, , 42, 49, 
2015/5/9, , 20, , 33, 38, 
2015/5/10, , 17, , 34, 32, 
2015/5/11, , 17, , 69, 61, 
2015/5/12, , 21, , 44, 48, 
2015/5/13, , 32, , 38, 45, 
2015/5/14, , 34, , 39, 42, 
2015/5/15, , 22, , 39, 43, 
2015/5/16, , 31, , 30, 35, 
2015/5/17, , 18, , 45, 49, 
2015/5/18, , 15, , 55, 55, 
2015/5/19, , 21, , 56, 56, 
2015/5/20, , 21, , 41, 49, 
2015/5/21, , 17, , 33, 34, 
2015/5/22, , 20, , 44, 49, 
2015/5/23, , 22, , 26, 28, 
2015/5/24, , 18, , 31, 38, 
2015/5/25, , 15, , 46, 53, 
2015/5/26, , 18, , 43, 51, 
2015/5/27, , 20, , 54, 54, 
2015/5/28, , 20, , 60, 57, 
2015/5/29, , 22, , 37, 41, 
2015/5/30, , 25, , 31, 35, 
2015/5/31, , 15, , 48, 53, 
2015/6/1, , 16, , 49, 54, 
2015/6/2, , 20, , 61, 57, 
2015/6/3, , 22, , 24, 20, 
2015/6/4, , 23, , 23, 26, 
2015/6/5, , 20, , 41, 44, 
2015/6/6, , 24, , 21, 22, 
2015/6/7, , 18, , 37, 46, 
2015/6/8, , 17, , 31, 41, 
2015/6/9, , 20, , 15, 20, 
2015/6/10, , 20, , 23, 28, 
2015/6/11, , 21, , 49, 51, 
2015/6/12, , 22, , 52, 53, 
2015/6/13, , 21, , 26, 25, 
2015/6/14, , 20, , 54, 56, 
2015/6/15, , 24, , 29, 36, 
2015/6/16, , 30, , 40, 44, 
2015/6/17, , 20, , 51, 54, 
2015/6/18, , 24, , 42, 51, 
2015/6/19, , 27, , 36, 44, 
2015/6/20, , 19, , 28, 34, 
2015/6/21, , 13, , 34, 45, 
2015/6/22, , 13, , 39, 51, 
2015/6/23, , 13, , 40, 49, 
2015/6/24, , 13, , 49, 51, 
2015/6/25, , 19, , 65, 58, 
2015/6/26, , 23, , 53, 52, 
2015/6/27, , 26, , 33, 38, 
2015/6/28, , 23, , 61, 57, 
2015/6/29, , 21, , 59, 56, 
2015/6/30, , 27, , 43, 36, 
2015/1/1, , 80, , 38, 46, 
2015/1/2, , 43, , 36, 47, 
2015/1/3, , 14, , 25, 34, 
2015/1/4, , 10, , 42, 51, 
2015/1/5, , 17, , 35, 40, 
2015/1/6, , 29, , 46, 52, 
2015/1/7, , 27, , 39, 47, 
2015/1/8, , 23, , 24, 33, 
2015/1/9, , 13, , 12, 17, 
2015/1/10, , 7, , 19, 27, 
2015/1/11, , 7, , 36, 45, 
2015/1/12, , 11, , 55, 54, 
2015/1/13, , 24, , 37, 45, 
2015/1/14, , 20, , 33, 37, 
2015/1/15, , 14, , 44, 50, 
2015/1/16, , 36, , 40, 50, 
2015/1/17, , 38, , 25, 28, 
2015/1/18, , 17, , 28, 36, 
2015/1/19, , 15, , 39, 49, 
2015/1/20, , 28, , 20, 24, 
2015/1/21, , 35, , 28, 39, 
2015/1/22, , 35, , 32, 41, 
2015/1/23, , 37, , 27, 34, 
2015/1/24, , 29, , 32, 40, 
2015/1/25, , 28, , 45, 53, 
2015/1/26, , 20, , 40, 50, 
2015/1/27, , 24, , 47, 53, 
2015/1/28, , 23, , 40, 50, 
2015/1/29, , 15, , 41, 48, 
2015/1/30, , 13, , 42, 49, 
2015/1/31, , 19, , 33, 38, 
2015/2/1, , 39, , 41, 51, 
2015/2/2, , 24, , 40, 45, 
2015/2/3, , 19, , 45, 49, 
2015/2/4, , 42, , 23, 28, 
2015/2/5, , 48, , 18, 23, 
2015/2/6, , 43, , 25, 27, 
2015/2/7, , 38, , 29, 36, 
2015/2/8, , 42, , 37, 48, 
2015/2/9, , 34, , 41, 51, 
2015/2/10, , 45, , 28, 35, 
2015/2/11, , 49, , 29, 37, 
2015/2/12, , 37, , 31, 38, 
2015/2/13, , 32, , 26, 30, 
2015/2/14, , 39, , 22, 25, 
2015/2/15, , 44, , 34, 42, 
2015/2/16, , 47, , 39, 47, 
2015/2/17, , 48, , 26, 31, 
2015/2/18, , 40, , 40, 48, 
2015/2/19, , 45, , 59, 55, 
2015/2/20, , 52, , 45, 49, 
2015/2/21, , 46, , 33, 41, 
2015/2/22, , 35, , 43, 49, 
2015/2/23, , 28, , 45, 53, 
2015/2/24, , 16, , 46, 52, 
2015/2/25, , 31, , 39, 41, 
2015/2/26, , 41, , 47, 52, 
2015/2/27, , 32, , 36, 45, 
2015/2/28, , 28, , 30, 38, 
2015/3/1, , 21, , 34, 47, 
2015/3/2, , 8, , 43, 52, 
2015/3/3, , 15, , 45, 52, 
2015/3/4, , 23, , 41, 50, 
2015/3/5, , 31, , 43, 50, 
2015/3/6, , 32, , 31, 32, 
2015/3/7, , 28, , 32, 30, 
2015/3/8, , 25, , 47, 47, 
2015/3/9, , 29, , 50, 52, 
2015/3/10, , 45, , 38, 46, 
2015/3/11, , 47, , 34, 40, 
2015/3/12, , 27, , 25, 31, 
2015/3/13, , 32, , 19, 22, 
2015/3/14, , 33, , 15, 17, 
2015/3/15, , 33, , 34, 44, 
2015/3/16, , 27, , 32, 36, 
2015/3/17, , 30, , 44, 48, 
2015/3/18, , 36, , 44, 44, 
2015/3/19, , 49, , 47, 46, 
2015/3/20, , 51, , 45, 50, 
2015/3/21, , 49, , 17, 18, 
2015/3/22, , 48, , 29, 34, 
2015/3/23, , 43, , 38, 46, 
2015/3/24, , 33, , 35, 39, 
2015/3/25, , 31, , 34, 44, 
2015/3/26, , 42, , 41, 50, 
2015/3/27, , 26, , 38, 45, 
2015/3/28, , 21, , 14, 15, 
2015/3/29, , 16, , 32, 46, 
2015/3/30, , 6, , 24, 29, 
2015/3/31, , 11, , 35, 48, 
2014/10/1, , 42, , 31, 39, 
2014/10/2, , 32, , 20, 20, 
2014/10/3, , 27, , 21, 22, 
2014/10/4, , 20, , 22, 27, 
2014/10/5, , 23, , 28, 39, 
2014/10/6, , 22, , 34, 43, 
2014/10/7, , 21, , 28, 30, 
2014/10/8, , 20, , 43, 50, 
2014/10/9, , 20, , 35, 43, 
2014/10/10, , 24, , 34, 39, 
2014/10/11, , 31, , 21, 21, 
2014/10/12, , 21, , 37, 47, 
2014/10/13, , 19, , 38, 48, 
2014/10/14, , 17, , 46, 51, 
2014/10/15, , 19, , 45, 51, 
2014/10/16, , 26, , 41, 45, 
2014/10/17, , 19, , 24, 27, 
2014/10/18, , 18, , 36, 40, 
2014/10/19, , 17, , 45, 52, 
2014/10/20, , 19, , 41, 50, 
2014/10/21, , 25, , 28, 41, 
2014/10/22, , 11, , 33, 42, 
2014/10/23, , 16, , 26, 36, 
2014/10/24, , 26, , 32, 37, 
2014/10/25, , 19, , 19, 21, 
2014/10/26, , 15, , 17, 23, 
2014/10/27, , 15, , 25, 36, 
2014/10/28, , 18, , 42, 51, 
2014/10/29, , 21, , 47, 52, 
2014/10/30, , 34, , 29, 36, 
2014/10/31, , 32, , 29, 32, 
2014/11/1, , 26, , 36, 45, 
2014/11/2, , 19, , 40, 45, 
2014/11/3, , 17, , 35, 41, 
2014/11/4, , 16, , 38, 48, 
2014/11/5, , 24, , 42, 50, 
2014/11/6, , 21, , 34, 43, 
2014/11/7, , 21, , 27, 32, 
2014/11/8, , 14, , 15, 19, 
2014/11/9, , 16, , 29, 41, 
2014/11/10, , 22, , 22, 26, 
2014/11/11, , 28, , 33, 40, 
2014/11/12, , 25, , 25, 34, 
2014/11/13, , 28, , 20, 25, 
2014/11/14, , 23, , 20, 26, 
2014/11/15, , 18, , 25, 30, 
2014/11/16, , 15, , 27, 35, 
2014/11/17, , 14, , 34, 45, 
2014/11/18, , 21, , 33, 44, 
2014/11/19, , 13, , 23, 28, 
2014/11/20, , 21, , 19, 24, 
2014/11/21, , 22, , 20, 24, 
2014/11/22, , 22, , 14, 16, 
2014/11/23, , 24, , 26, 38, 
2014/11/24, , 16, , 14, 17, 
2014/11/25, , 38, , 15, 19, 
2014/11/26, , 26, , 16, 20, 
2014/11/27, , 29, , 14, 17, 
2014/11/28, , 29, , 11, 14, 
2014/11/29, , 19, , 10, 13, 
2014/11/30, , 11, , 14, 19, 
2014/12/1, , 12, , 17, 22, 
2014/12/2, , 14, , 17, 21, 
2014/12/3, , 21, , 28, 38, 
2014/12/4, , 20, , 29, 38, 
2014/12/5, , 22, , 27, 34, 
2014/12/6, , 19, , 25, 31, 
2014/12/7, , 17, , 39, 50, 
2014/12/8, , 19, , 31, 38, 
2014/12/9, , 23, , 43, 50, 
2014/12/10, , 29, , 32, 40, 
2014/12/11, , 18, , 40, 50, 
2014/12/12, , 12, , 49, 53, 
2014/12/13, , 20, , 42, 34, 
2014/12/14, , 20, , 51, 56, 
2014/12/15, , 22, , 42, 50, 
2014/12/16, , 32, , 38, 47, 
2014/12/17, , 24, , 34, 46, 
2014/12/18, , 12, , 31, 43, 
2014/12/19, , 10, , 29, 38, 
2014/12/20, , 11, , 25, 15, 
2014/12/21, , 9, , 33, 46, 
2014/12/22, , 12, , 51, 56, 
2014/12/23, , 11, , 27, 28, 
2014/12/24, , 17, , 18, 25, 
2014/12/25, , 11, , 28, 37, 
2014/12/26, , 12, , 28, 31, 
2014/12/27, , 14, , 20, 21, 
2014/12/28, , 14, , , , 
2014/8/13, , 15, , , , 
2014/8/14, , 15, , , , 
2014/8/15, , 14, , 41, , 
2014/8/16, , 10, , 32, , 
2014/8/17, , 10, , 46, 52, 
2014/8/18, , 14, , 43, 51, 
2014/8/19, , 21, , 34, 39, 
2014/8/20, , 19, , 40, 51, 
2014/8/21, , 19, , 50, 54, 
2014/8/22, , 18, , 44, 50, 
2014/8/23, , 21, , 31, 41, 
2014/8/24, , 13, , 51, 54, 
2014/8/25, , 14, , 38, 49, 
2014/8/26, , 18, , 38, 49, 
2014/8/27, , 18, , 32, 38, 
2014/8/28, , 16, , 45, 51, 
2014/8/29, , 23, , 40, 48, 
2014/8/30, , 29, , 29, 37, 
2014/8/31, , 17, , 41, 50, 
2014/9/1, , 13, , 41, 51, 
2014/9/2, , 23, , 22, 21, 
2014/9/3, , 19, , 19, 27, 
2014/9/4, , 23, , 40, 44, 
2014/9/5, , 38, , 41, 47, 
2014/9/6, , 36, , 43, 47, 
2014/9/7, , 23, , 57, 57, 
2014/9/8, , 25, , 46, 49, 
2014/9/9, , 36, , 51, 53, 
2014/9/10, , 34, , 45, 52, 
2014/9/11, , 30, , 47, 53, 
2014/9/12, , 25, , 45, 49, 
2014/9/13, , 11, , 40, 46, 
2014/9/14, , 22, , 34, 41, 
2014/9/15, , 23, , 41, 45, 
2014/9/16, , 23, , 38, 42, 
2014/9/17, , 27, , 52, 51, 
2014/9/18, , 20, , 54, 55, 
2014/9/19, , 22, , 55, 53, 
2014/9/20, , 22, , 45, 47, 
2014/9/21, , 18, , 45, 51, 
2014/9/22, , 18, , 35, 45, 
2014/9/23, , 18, , 43, 50, 
2014/9/24, , 20, , 46, 52, 
2014/9/25, , 28, , 44, 51, 
2014/9/26, , 28, , 30, 33, 
2014/9/27, , 21, , 21, 23, 
2014/9/28, , 19, , 38, 46, 
2014/9/29, , 20, , 43, 50, 
2014/9/30, , 27, , 43, 50, 
2020/3/31, , , 33, 19, , 
2019/12/31, , , 1, 19, , 
2019/7/18, , , 56, 43, , 
2019/7/19, , , 49, 41, , 
2018/12/31, , , 18, 13, , 
2018/10/4, , , 12, 29, , 
2018/10/5, , , 26, 36, , 
2018/10/6, , , 23, 25, , 
2018/10/7, , , 17, 22, , 
2018/10/8, , , 13, 23, , 
2018/10/9, , , 14, 17, , 
2018/7/21, , , 32, 31, , 
2018/7/22, , , 45, 41, , 
2018/7/23, , , 61, 31, , 
2018/7/24, , , 53, 56, , 
2018/7/25, , , 49, 25, , 
2018/7/26, , , 51, 24, , 
2018/7/27, , , 55, 40, , 
2018/7/28, , , 49, 19, , 
2018/7/29, , , 59, 48, , 
2018/7/30, , , 57, 46, , 
2018/6/14, , , 45, 27, , 
2018/6/15, , , 54, 29, , 
2018/6/16, , , 37, 32, , 
2018/6/17, , , 34, 39, , 
2018/6/18, , , 33, 42, , 
2017/12/31, , , , 20, 19, 
2017/9/9, , , , 35, , 
2017/5/28, , , , 50, 46, 
2014/12/31, , , , 35, 40, 
